_id,year,pf_id,facility,pollutant,tons_per_yr,ghg,hap,criteria,sulfur,current,lat,lon
212,2010.0,737271.0,SUN REFINING AND MARKETING/BLAWNOX,Sulfur Oxides,0.0,0,0,1,0,0,40.498815,-79.854798
213,2010.0,737271.0,SUN REFINING AND MARKETING/BLAWNOX,Toluene,0.07,0,1,0,0,0,40.498815,-79.854798
214,2010.0,737271.0,SUN REFINING AND MARKETING/BLAWNOX,Volatile Organic Compounds,7.02,0,0,1,0,0,40.498815,-79.854798
215,2010.0,737271.0,SUN REFINING AND MARKETING/BLAWNOX,Xylenes (Isomers And Mixture),0.05,0,1,0,0,0,40.498815,-79.854798
216,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Ammonia,0.19,0,0,1,0,1,40.443302,-80.003668
217,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Carbon Monoxide,31.94,0,0,1,0,1,40.443302,-80.003668
218,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Hexane,0.69,0,1,0,0,1,40.443302,-80.003668
219,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Lead,0.0002,0,1,1,0,1,40.443302,-80.003668
220,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Nitrogen Oxides,98.55,0,0,1,0,1,40.443302,-80.003668
221,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter < 10 Microns, Filterable",0.72,0,0,1,0,1,40.443302,-80.003668
222,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter < 2.5 Microns, Filterable",0.72,0,0,1,0,1,40.443302,-80.003668
223,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Sulfur Oxides,0.23,0,0,1,0,1,40.443302,-80.003668
224,2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Volatile Organic Compounds,2.09,0,0,1,0,1,40.443302,-80.003668
225,2010.0,737276.0,Liberty Polyglass  Pultrusions,Ammonia,0.01,0,0,1,0,1,40.339539,-79.898455
226,2010.0,737276.0,Liberty Polyglass  Pultrusions,Carbon Monoxide,0.31,0,0,1,0,1,40.339539,-79.898455
227,2010.0,737276.0,Liberty Polyglass  Pultrusions,Hexane,0.01,0,1,0,0,1,40.339539,-79.898455
228,2010.0,737276.0,Liberty Polyglass  Pultrusions,Nitrogen Oxides,0.37,0,0,1,0,1,40.339539,-79.898455
229,2010.0,737276.0,Liberty Polyglass  Pultrusions,"Particulate Matter < 10 Microns, Filterable",0.06,0,0,1,0,1,40.339539,-79.898455
230,2010.0,737276.0,Liberty Polyglass  Pultrusions,"Particulate Matter < 2.5 Microns, Filterable",0.01,0,0,1,0,1,40.339539,-79.898455
231,2010.0,737276.0,Liberty Polyglass  Pultrusions,Styrene,9.47,0,1,0,0,1,40.339539,-79.898455
232,2010.0,737276.0,Liberty Polyglass  Pultrusions,Sulfur Oxides,0.0,0,0,1,0,1,40.339539,-79.898455
233,2010.0,737276.0,Liberty Polyglass  Pultrusions,Volatile Organic Compounds,9.55,0,0,1,0,1,40.339539,-79.898455
234,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Benzene,0.01,0,1,0,0,0,40.26972,-79.89806
235,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Carbon Monoxide,7.8,0,0,1,0,0,40.26972,-79.89806
236,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Ethylbenzene,0.0,0,1,0,0,0,40.26972,-79.89806
237,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Formaldehyde,0.01,0,1,0,0,0,40.26972,-79.89806
238,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Methane,0.25,1,0,0,0,0,40.26972,-79.89806
239,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Naphthalene,0.0,0,1,0,0,0,40.26972,-79.89806
240,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Nitrogen Oxides,12.49,0,0,1,0,0,40.26972,-79.89806
241,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,"Particulate Matter < 10 Microns, Filterable",3.11,0,0,1,0,0,40.26972,-79.89806
242,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,"Particulate Matter < 2.5 Microns, Filterable",2.94,0,0,1,0,0,40.26972,-79.89806
243,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Sulfur Oxides,0.86,0,0,1,0,0,40.26972,-79.89806
244,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Toluene,0.01,0,1,0,0,0,40.26972,-79.89806
245,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Volatile Organic Compounds,1.16,0,0,1,0,0,40.26972,-79.89806
246,2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Xylenes (Isomers And Mixture),0.04,0,1,0,0,0,40.26972,-79.89806
247,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Ammonia,0.0,0,0,1,0,0,40.30278,-79.9775
248,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Carbon Monoxide,2.12,0,0,1,0,0,40.30278,-79.9775
249,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Formaldehyde,0.0,0,1,0,0,0,40.30278,-79.9775
250,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Hexane,0.02,0,1,0,0,0,40.30278,-79.9775
251,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Methane,0.03,1,0,0,0,0,40.30278,-79.9775
252,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Nickel,0.02,0,1,0,0,0,40.30278,-79.9775
253,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Nitrogen Oxides,2.52,0,0,1,0,0,40.30278,-79.9775
254,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,"Particulate Matter < 10 Microns, Filterable",4.87,0,0,1,0,0,40.30278,-79.9775
255,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,"Particulate Matter < 2.5 Microns, Filterable",0.59,0,0,1,0,0,40.30278,-79.9775
256,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Sulfur Oxides,0.0,0,0,1,0,0,40.30278,-79.9775
257,2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Volatile Organic Compounds,0.21,0,0,1,0,0,40.30278,-79.9775
258,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Acrylonitrile,0.14,0,1,0,0,1,40.4075,-79.79444
259,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Carbon Monoxide,13.51,0,0,1,0,1,40.4075,-79.79444
260,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Chloroethene (vinyl chloride),0.2,0,1,0,0,1,40.4075,-79.79444
261,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Ethylidene Dichloride (1,1-Dichloroethane)",0.1,0,1,0,0,1,40.4075,-79.79444
262,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Hexane,0.24,0,1,0,0,1,40.4075,-79.79444
263,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Hydrochloric Acid,1.09,0,1,0,0,1,40.4075,-79.79444
264,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Methylene Chloride (Dichloromethane),0.52,0,1,0,0,1,40.4075,-79.79444
265,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Nitrogen Oxides,41.44,0,0,1,0,1,40.4075,-79.79444
266,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter < 10 Microns, Filterable",16.55,0,0,1,0,1,40.4075,-79.79444
267,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter < 2.5 Microns, Filterable",15.21,0,0,1,0,1,40.4075,-79.79444
268,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Sulfur Oxides,4.7,0,0,1,0,1,40.4075,-79.79444
269,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Tetrachloroethylene (Perchloroethylene),0.27,0,1,0,0,1,40.4075,-79.79444
270,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Trichloroethylene,0.16,0,1,0,0,1,40.4075,-79.79444
271,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Volatile Organic Compounds,11.82,0,0,1,0,1,40.4075,-79.79444
272,2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Xylenes (Isomers And Mixture),0.55,0,1,0,0,1,40.4075,-79.79444
273,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),"2,2,4-Trimethylpentane",0.09,0,1,0,0,1,40.527059,-80.18045
274,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Benzene,0.06,0,1,0,0,1,40.527059,-80.18045
275,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Carbon Monoxide,0.35,0,0,1,0,1,40.527059,-80.18045
276,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Cresols/Cresylic Acid (Isomers And Mixture),0.0,0,1,0,0,1,40.527059,-80.18045
277,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Hexane,0.44,0,1,0,0,1,40.527059,-80.18045
278,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Naphthalene,0.0,0,1,0,0,1,40.527059,-80.18045
279,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Nitrogen Oxides,0.89,0,0,1,0,1,40.527059,-80.18045
280,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Phenol,0.0,0,1,0,0,1,40.527059,-80.18045
281,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Styrene,0.01,0,1,0,0,1,40.527059,-80.18045
282,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Toluene,0.09,0,1,0,0,1,40.527059,-80.18045
283,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Volatile Organic Compounds,10.95,0,0,1,0,1,40.527059,-80.18045
284,2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.527059,-80.18045
285,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Ammonia,0.11,0,0,1,0,0,40.257335,-79.916022
286,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Benzene,0.01,0,1,0,0,0,40.257335,-79.916022
287,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Carbon Monoxide,2.79,0,0,1,0,0,40.257335,-79.916022
288,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Hexane,0.06,0,1,0,0,0,40.257335,-79.916022
289,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Nitrogen Oxides,3.32,0,0,1,0,0,40.257335,-79.916022
290,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,"Particulate Matter < 10 Microns, Filterable",0.06,0,0,1,0,0,40.257335,-79.916022
291,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,"Particulate Matter < 2.5 Microns, Filterable",0.06,0,0,1,0,0,40.257335,-79.916022
292,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Sulfur Oxides,0.02,0,0,1,0,0,40.257335,-79.916022
293,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Toluene,0.01,0,1,0,0,0,40.257335,-79.916022
294,2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Volatile Organic Compounds,5.99,0,0,1,0,0,40.257335,-79.916022
295,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh","2,2,4-Trimethylpentane",0.14,0,1,0,0,1,40.486583,-79.944484
296,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Benzene,0.03,0,1,0,0,1,40.486583,-79.944484
297,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Carbon Monoxide,0.02,0,0,1,0,1,40.486583,-79.944484
298,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Hexane,0.21,0,1,0,0,1,40.486583,-79.944484
299,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Nitrogen Oxides,0.09,0,0,1,0,1,40.486583,-79.944484
300,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Toluene,0.13,0,1,0,0,1,40.486583,-79.944484
301,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Volatile Organic Compounds,23.98,0,0,1,0,1,40.486583,-79.944484
302,2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Xylenes (Isomers And Mixture),0.09,0,1,0,0,1,40.486583,-79.944484
303,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,"2,2,4-Trimethylpentane",0.12,0,1,0,0,0,40.52654,-80.179219
304,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Benzene,0.04,0,1,0,0,0,40.52654,-80.179219
305,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Carbon Monoxide,0.02,0,0,1,0,0,40.52654,-80.179219
306,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Hexane,0.55,0,1,0,0,0,40.52654,-80.179219
307,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Nitrogen Oxides,0.02,0,0,1,0,0,40.52654,-80.179219
308,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,"Particulate Matter < 10 Microns, Filterable",0.01,0,0,1,0,0,40.52654,-80.179219
309,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,"Particulate Matter < 2.5 Microns, Filterable",0.0,0,0,1,0,0,40.52654,-80.179219
310,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Sulfur Oxides,0.0,0,0,1,0,0,40.52654,-80.179219
311,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Toluene,0.13,0,1,0,0,0,40.52654,-80.179219
312,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Volatile Organic Compounds,11.24,0,0,1,0,0,40.52654,-80.179219
313,2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Xylenes (Isomers And Mixture),0.06,0,1,0,0,0,40.52654,-80.179219
314,2010.0,737285.0,Buckeye Terminals (Indianola),Ammonia,0.26,0,0,1,0,1,40.571774,-79.862776
315,2010.0,737285.0,Buckeye Terminals (Indianola),Benzene,0.21,0,1,0,0,1,40.571774,-79.862776
316,2010.0,737285.0,Buckeye Terminals (Indianola),Carbon Monoxide,6.76,0,0,1,0,1,40.571774,-79.862776
317,2010.0,737285.0,Buckeye Terminals (Indianola),Formaldehyde,0.01,0,1,0,0,1,40.571774,-79.862776
318,2010.0,737285.0,Buckeye Terminals (Indianola),Hexane,0.28,0,1,0,0,1,40.571774,-79.862776
319,2010.0,737285.0,Buckeye Terminals (Indianola),Methane,0.18,1,0,0,0,1,40.571774,-79.862776
320,2010.0,737285.0,Buckeye Terminals (Indianola),Nitrogen Oxides,8.01,0,0,1,0,1,40.571774,-79.862776
321,2010.0,737285.0,Buckeye Terminals (Indianola),"Particulate Matter < 10 Microns, Filterable",0.61,0,0,1,0,1,40.571774,-79.862776
322,2010.0,737285.0,Buckeye Terminals (Indianola),"Particulate Matter < 2.5 Microns, Filterable",0.16,0,0,1,0,1,40.571774,-79.862776
323,2010.0,737285.0,Buckeye Terminals (Indianola),Sulfur Oxides,0.04,0,0,1,0,1,40.571774,-79.862776
324,2010.0,737285.0,Buckeye Terminals (Indianola),Toluene,0.24,0,1,0,0,1,40.571774,-79.862776
325,2010.0,737285.0,Buckeye Terminals (Indianola),Volatile Organic Compounds,33.6,0,0,1,0,1,40.571774,-79.862776
326,2010.0,737285.0,Buckeye Terminals (Indianola),Xylenes (Isomers And Mixture),0.11,0,1,0,0,1,40.571774,-79.862776
327,2010.0,737288.0,LHT Coraopolis Terminal,"2,2,4-Trimethylpentane",0.25,0,1,0,0,1,40.525101,-80.175696
328,2010.0,737288.0,LHT Coraopolis Terminal,Ammonia,0.0,0,0,1,0,1,40.525101,-80.175696
329,2010.0,737288.0,LHT Coraopolis Terminal,Benzene,0.32,0,1,0,0,1,40.525101,-80.175696
330,2010.0,737288.0,LHT Coraopolis Terminal,Carbon Monoxide,0.06,0,0,1,0,1,40.525101,-80.175696
331,2010.0,737288.0,LHT Coraopolis Terminal,Formaldehyde,0.0,0,1,0,0,1,40.525101,-80.175696
332,2010.0,737288.0,LHT Coraopolis Terminal,Hexane,0.56,0,1,0,0,1,40.525101,-80.175696
333,2010.0,737288.0,LHT Coraopolis Terminal,Methane,0.0,1,0,0,0,1,40.525101,-80.175696
334,2010.0,737288.0,LHT Coraopolis Terminal,Nitrogen Oxides,0.07,0,0,1,0,1,40.525101,-80.175696
335,2010.0,737288.0,LHT Coraopolis Terminal,"Particulate Matter < 10 Microns, Filterable",0.01,0,0,1,0,1,40.525101,-80.175696
336,2010.0,737288.0,LHT Coraopolis Terminal,"Particulate Matter < 2.5 Microns, Filterable",0.01,0,0,1,0,1,40.525101,-80.175696
337,2010.0,737288.0,LHT Coraopolis Terminal,Polycyclic Organic Matter,0.0,0,1,0,0,1,40.525101,-80.175696
338,2010.0,737288.0,LHT Coraopolis Terminal,Sulfur Oxides,0.0,0,0,1,0,1,40.525101,-80.175696
339,2010.0,737288.0,LHT Coraopolis Terminal,Toluene,0.46,0,1,0,0,1,40.525101,-80.175696
340,2010.0,737288.0,LHT Coraopolis Terminal,Volatile Organic Compounds,37.49,0,0,1,0,1,40.525101,-80.175696
341,2010.0,737288.0,LHT Coraopolis Terminal,Xylenes (Isomers And Mixture),0.19,0,1,0,0,1,40.525101,-80.175696
342,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Acetaldehyde,0.0,0,1,0,0,0,40.49222,-80.21139
343,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Acrolein,0.0,0,1,0,0,0,40.49222,-80.21139
344,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Benzene,0.0,0,1,0,0,0,40.49222,-80.21139
345,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Carbon Monoxide,18.08,0,0,1,0,0,40.49222,-80.21139
346,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Cobalt,0.0,0,1,0,0,0,40.49222,-80.21139
347,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Formaldehyde,0.02,0,1,0,0,0,40.49222,-80.21139
348,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Hexane,0.03,0,1,0,0,0,40.49222,-80.21139
349,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Methane,0.03,1,0,0,0,0,40.49222,-80.21139
350,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.0,0,1,0,0,0,40.49222,-80.21139
351,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Naphthalene,0.0,0,1,0,0,0,40.49222,-80.21139
352,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Nitrogen Oxides,31.79,0,0,1,0,0,40.49222,-80.21139
353,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,"Particulate Matter < 10 Microns, Filterable",8.39,0,0,1,0,0,40.49222,-80.21139
354,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,"Particulate Matter < 2.5 Microns, Filterable",3.69,0,0,1,0,0,40.49222,-80.21139
355,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Sulfur Oxides,1.76,0,0,1,0,0,40.49222,-80.21139
356,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Toluene,0.0,0,1,0,0,0,40.49222,-80.21139
357,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Volatile Organic Compounds,4.19,0,0,1,0,0,40.49222,-80.21139
358,2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Xylenes (Isomers And Mixture),0.0,0,1,0,0,0,40.49222,-80.21139
359,2010.0,737291.0,INEOS Composites,"1,2-Ethanediol (Ethylene Glycol)",0.2,0,1,0,0,1,40.499237,-80.080953
360,2010.0,737291.0,INEOS Composites,Ammonia,0.1,0,0,1,0,1,40.499237,-80.080953
361,2010.0,737291.0,INEOS Composites,Carbon Monoxide,6.41,0,0,1,0,1,40.499237,-80.080953
362,2010.0,737291.0,INEOS Composites,Hexane,0.05,0,1,0,0,1,40.499237,-80.080953
363,2010.0,737291.0,INEOS Composites,Hydrochloric Acid,0.02,0,1,0,0,1,40.499237,-80.080953
364,2010.0,737291.0,INEOS Composites,Maleic Anhydride,0.43,0,1,0,0,1,40.499237,-80.080953
365,2010.0,737291.0,INEOS Composites,Mercury,0.0001,0,1,0,0,1,40.499237,-80.080953
366,2010.0,737291.0,INEOS Composites,Methyl Methacrylate,0.96,0,1,0,0,1,40.499237,-80.080953
367,2010.0,737291.0,INEOS Composites,Nitrogen Oxides,10.69,0,0,1,0,1,40.499237,-80.080953
368,2010.0,737291.0,INEOS Composites,"Particulate Matter < 10 Microns, Filterable",2.11,0,0,1,0,1,40.499237,-80.080953
369,2010.0,737291.0,INEOS Composites,"Particulate Matter < 2.5 Microns, Filterable",1.79,0,0,1,0,1,40.499237,-80.080953
370,2010.0,737291.0,INEOS Composites,Phthalic Anhydride,0.87,0,1,0,0,1,40.499237,-80.080953
371,2010.0,737291.0,INEOS Composites,Styrene,4.85,0,1,0,0,1,40.499237,-80.080953
372,2010.0,737291.0,INEOS Composites,Sulfur Oxides,0.06,0,0,1,0,1,40.499237,-80.080953
373,2010.0,737291.0,INEOS Composites,Volatile Organic Compounds,10.3,0,0,1,0,1,40.499237,-80.080953
374,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"1,2-Ethanediol (Ethylene Glycol)",0.47,0,1,0,0,1,40.49807,-80.23415
375,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Carbon Monoxide,8.39,0,0,1,0,1,40.49807,-80.23415
376,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Ethylene Dichloride (1,2-Dichloroethane)",0.0,0,1,0,0,1,40.49807,-80.23415
377,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Formaldehyde,0.0,0,1,0,0,1,40.49807,-80.23415
378,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Glycol Ethers,0.17,0,1,0,0,1,40.49807,-80.23415
379,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Hexane,0.1,0,1,0,0,1,40.49807,-80.23415
380,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Methane,0.0,1,0,0,0,1,40.49807,-80.23415
381,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Methanol,2.33,0,1,0,0,1,40.49807,-80.23415
382,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Nitrogen Oxides,10.49,0,0,1,0,1,40.49807,-80.23415
383,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter < 10 Microns, Filterable",3.46,0,0,1,0,1,40.49807,-80.23415
384,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter < 2.5 Microns, Filterable",3.2,0,0,1,0,1,40.49807,-80.23415
385,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Sulfur Oxides,0.07,0,0,1,0,1,40.49807,-80.23415
386,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Toluene,0.08,0,1,0,0,1,40.49807,-80.23415
387,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Trichloroethylene,0.13,0,1,0,0,1,40.49807,-80.23415
388,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Volatile Organic Compounds,23.25,0,0,1,0,1,40.49807,-80.23415
389,2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Xylenes (Isomers And Mixture),0.12,0,1,0,0,1,40.49807,-80.23415
390,2010.0,737293.0,Galvtech,Carbon Monoxide,5.5,0,0,1,0,1,40.389788,-79.931697
391,2010.0,737293.0,Galvtech,Formaldehyde,0.0,0,1,0,0,1,40.389788,-79.931697
392,2010.0,737293.0,Galvtech,Hexane,0.03,0,1,0,0,1,40.389788,-79.931697
393,2010.0,737293.0,Galvtech,Methane,0.04,1,0,0,0,1,40.389788,-79.931697
394,2010.0,737293.0,Galvtech,Nitrogen Oxides,30.32,0,0,1,0,1,40.389788,-79.931697
395,2010.0,737293.0,Galvtech,"Particulate Matter < 10 Microns, Filterable",2.88,0,0,1,0,1,40.389788,-79.931697
396,2010.0,737293.0,Galvtech,"Particulate Matter < 2.5 Microns, Filterable",2.78,0,0,1,0,1,40.389788,-79.931697
397,2010.0,737293.0,Galvtech,Sulfur Oxides,0.1,0,0,1,0,1,40.389788,-79.931697
398,2010.0,737293.0,Galvtech,Toluene,0.0,0,1,0,0,1,40.389788,-79.931697
399,2010.0,737293.0,Galvtech,Volatile Organic Compounds,2.81,0,0,1,0,1,40.389788,-79.931697
400,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Ammonia,0.0,0,0,1,0,1,40.435127,-79.972052
401,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Benzene,0.12,0,1,0,0,1,40.435127,-79.972052
402,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Carbon Monoxide,29.55,0,0,1,0,1,40.435127,-79.972052
403,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Ethylbenzene,0.02,0,1,0,0,1,40.435127,-79.972052
404,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Formaldehyde,0.95,0,1,0,0,1,40.435127,-79.972052
405,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Hexane,0.28,0,1,0,0,1,40.435127,-79.972052
406,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Lead,0.0002,0,1,1,0,1,40.435127,-79.972052
407,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Methane,1.53,1,0,0,0,1,40.435127,-79.972052
408,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Nitrogen Oxides,17.35,0,0,1,0,1,40.435127,-79.972052
409,2010.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter < 10 Microns, Filterable",3.99,0,0,1,0,1,40.435127,-79.972052
410,2010.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter < 2.5 Microns, Filterable",1.84,0,0,1,0,1,40.435127,-79.972052
411,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Sulfur Oxides,1.56,0,0,1,0,1,40.435127,-79.972052
412,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Toluene,0.02,0,1,0,0,1,40.435127,-79.972052
413,2010.0,737294.0,Lindy Paving - Second Avenue Plant,Volatile Organic Compounds,9.88,0,0,1,0,1,40.435127,-79.972052
